y_px,tick,seconds,bass_x,bass_value,bass_flag,bass_source,treble_x,treble_value,treble_flag,treble_source
176552,160070,267.8331,1895.5,0.47393,ink,traced,2278.0,0.71921,ink,traced
176553,160071,267.8347,1896.0,0.47499,ink,traced,2275.5,0.72453,ink,traced
176554,160072,267.8363,1896.5,0.47605,ink,traced,2269.5,0.7373,ink,traced
176555,160073,267.8379,1897.0,0.47711,ink,traced,2263.5,0.75007,ink,traced
176556,160074,267.8395,1897.5,0.47817,ink,traced,2258.5,0.76071,ink,traced
176557,160075,267.8411,1897.0,0.47711,ink,traced,2258.0,0.76177,ink,traced
176558,160076,267.8427,1897.0,0.47711,ink,traced,2252.5,0.77348,ink,traced
176559,160077,267.8443,1897.0,0.47711,ink,traced,2252.0,0.77454,ink,traced
176560,160078,267.8459,1897.0,0.47711,ink,traced,2248.0,0.78305,ink,traced
176561,160079,267.8475,1897.0,0.47711,ink,traced,2246.0,0.78731,faint,traced
176562,160080,267.8491,1897.0,0.47711,ink,traced,2240.0,0.80008,ink,traced
176563,160081,267.8506,1897.5,0.47817,ink,traced,2238.5,0.80327,ink,traced
176564,160082,267.8522,1897.0,0.47711,ink,traced,2237.5,0.8054,ink,traced
176565,160083,267.8538,1900.0,0.48347,ink,traced,2235.0,0.81072,ink,traced
176566,160084,267.8554,1897.5,0.47817,ink,traced,2233.5,0.81391,ink,traced
176567,160085,267.857,1900.5,0.48453,ink,traced,2230.0,0.82136,ink,traced
176568,160086,267.8586,1898.0,0.47923,ink,traced,2227.0,0.82775,ink,traced
176569,160087,267.8602,1898.5,0.48029,ink,traced,2224.0,0.83413,ink,traced
176570,160088,267.8618,1898.5,0.48029,ink,traced,2221.0,0.84052,ink,traced
176571,160089,267.8634,1899.0,0.48135,ink,traced,2217.5,0.84797,ink,traced
176572,160090,267.865,1899.0,0.48135,ink,traced,2215.5,0.85222,ink,traced
176573,160091,267.8666,1899.0,0.48135,ink,traced,2209.0,0.86606,ink,traced
176574,160092,267.8682,1900.0,0.48347,ink,traced,2209.5,0.86499,ink,traced
176575,160093,267.8698,1899.5,0.48241,ink,traced,2203.0,0.87883,ink,traced
176576,160094,267.8714,1898.5,0.48029,ink,traced,2202.0,0.88095,ink,traced
176577,160095,267.8729,1898.5,0.48029,ink,traced,2199.0,0.88734,ink,traced
176578,160096,267.8745,1900.5,0.48453,ink,traced,2196.0,0.89372,ink,traced
176579,160097,267.8761,1900.0,0.48347,ink,traced,2193.0,0.90011,ink,traced
176580,160098,267.8777,1900.0,0.48347,ink,traced,2191.0,0.90437,ink,traced
176581,160099,267.8793,1904.5,0.49302,rule,traced,2189.0,0.90862,ink,traced
176582,160100,267.8809,1905.0,0.49408,rule,traced,2188.0,0.91075,ink,traced
176583,160101,267.8825,1904.5,0.49302,rule,traced,2180.0,0.92778,ink,traced
176584,160102,267.8841,1904.5,0.49302,rule,traced,2179.0,0.9299,ink,traced
176585,160103,267.8857,1904.5,0.49302,rule,traced,2177.5,0.9331,ink,traced
176586,160104,267.8873,1904.5,0.49302,rule,traced,2174.0,0.94055,ink,traced
176587,160105,267.8889,1904.5,0.49302,rule,traced,2172.0,0.9448,ink,traced
176588,160106,267.8905,1905.0,0.49408,rule,traced,2167.0,0.95544,ink,traced
176589,160107,267.8921,1905.5,0.49514,rule,traced,2166.5,0.95651,ink,traced
176590,160108,267.8937,1905.0,0.49408,rule,traced,2165.5,0.95864,ink,traced
176591,160109,267.8952,1905.5,0.49514,rule,traced,2163.5,0.96289,ink,traced
176592,160110,267.8968,1905.5,0.49514,rule,traced,2164.5,0.96076,ink,traced
176593,160111,267.8984,1905.0,0.49408,rule,traced,2165.5,0.95864,ink,traced
176594,160112,267.9,1904.5,0.49302,rule,traced,2164.0,0.96183,ink,traced
176595,160113,267.9016,1904.5,0.49302,rule,traced,2164.0,0.96183,ink,traced
176596,160114,267.9032,1905.0,0.49408,rule,traced,2165.0,0.9597,ink,traced
176597,160115,267.9048,1905.0,0.49408,rule,traced,2165.5,0.95864,ink,traced
176598,160116,267.9064,1905.5,0.49514,rule,traced,2165.0,0.9597,ink,traced
176599,160117,267.908,1901.0,0.48559,ink,traced,2165.5,0.95864,ink,traced
176600,160118,267.9096,1901.0,0.48559,ink,traced,2166.0,0.95757,ink,traced
176601,160119,267.9112,1901.0,0.48559,ink,traced,2166.5,0.95651,ink,traced
176602,160120,267.9128,1901.0,0.48559,ink,traced,2168.5,0.95225,ink,traced
176603,160121,267.9144,1901.0,0.48559,ink,traced,2166.5,0.95651,ink,traced
176604,160122,267.9159,1901.0,0.48559,ink,traced,2166.5,0.95651,ink,traced
176605,160123,267.9175,1901.0,0.48559,ink,traced,2167.0,0.95544,ink,traced
176606,160124,267.9191,1901.0,0.48559,ink,traced,2170.0,0.94906,ink,traced
176607,160125,267.9207,1952.0,0.59277,faint,traced,2167.0,0.95544,ink,traced
176608,160126,267.9223,1996.0,0.6851,faint,traced,2166.5,0.95651,ink,traced
176609,160127,267.9239,1995.0,0.683,faint,traced,2168.0,0.95332,ink,traced
176610,160128,267.9255,2016.0,0.72707,faint,traced,2166.0,0.95757,ink,traced
176611,160129,267.9271,2016.0,0.72707,gap,traced,2167.0,0.95544,ink,traced
176612,160130,267.9287,2004.0,0.70189,faint,traced,2167.0,0.95544,ink,traced
176613,160131,267.9303,2004.0,0.70189,gap,traced,2166.5,0.95651,ink,traced
176614,160132,267.9319,2022.0,0.73966,gap,traced,2166.5,0.95651,ink,traced
176615,160133,267.9335,2020.0,0.73546,gap,traced,2167.5,0.95438,ink,traced
176616,160134,267.9351,2040.0,0.77743,gap,traced,2167.0,0.95544,ink,traced
176617,160135,267.9367,2040.0,0.77743,faint,traced,2167.0,0.95544,ink,traced
176618,160136,267.9382,2040.0,0.77743,gap,traced,2166.5,0.95651,ink,traced
176619,160137,267.9398,2074.0,0.84878,faint,traced,2167.0,0.95544,ink,traced
176620,160138,267.9414,2074.0,0.84878,faint,traced,2167.0,0.95544,ink,traced
176621,160139,267.943,2050.0,0.79841,gap,traced,2167.0,0.95544,ink,traced
176622,160140,267.9446,2046.0,0.79002,gap,traced,2167.5,0.95438,ink,traced
176623,160141,267.9462,2046.0,0.79002,faint,traced,2167.5,0.95438,ink,traced
176624,160142,267.9478,2039.0,0.77533,gap,traced,2167.0,0.95544,ink,traced
176625,160143,267.9494,2016.0,0.72707,gap,traced,2167.0,0.95544,ink,traced
176626,160144,267.951,2016.0,0.72707,faint,traced,2166.5,0.95651,ink,traced
176627,160145,267.9526,2040.0,0.77743,gap,traced,2167.0,0.95544,ink,traced
176628,160146,267.9542,2041.0,0.77953,gap,traced,2167.0,0.95544,ink,traced
176629,160147,267.9558,2041.0,0.77953,faint,traced,2167.0,0.95544,ink,traced
176630,160148,267.9574,2042.0,0.78163,faint,traced,2167.0,0.95544,ink,traced
176631,160149,267.959,2044.0,0.78582,gap,traced,2168.0,0.95332,ink,traced
176632,160150,267.9605,1914.0,0.51303,ink,traced,2167.5,0.95438,ink,traced
176633,160151,267.9621,1914.0,0.51303,ink,traced,2167.5,0.95438,ink,traced
176634,160152,267.9637,1914.0,0.51303,ink,traced,2167.0,0.95544,ink,traced
176635,160153,267.9653,1914.0,0.51303,ink,traced,2167.0,0.95544,ink,traced
176636,160154,267.9669,1914.0,0.51303,ink,traced,2167.0,0.95544,ink,traced
176637,160155,267.9685,1915.0,0.51513,ink,traced,2167.0,0.95544,ink,traced
176638,160156,267.9701,1917.0,0.51932,ink,traced,2167.0,0.95544,ink,traced
176639,160157,267.9717,1916.0,0.51722,ink,traced,2167.0,0.95544,ink,traced
176640,160158,267.9733,1918.0,0.52142,ink,traced,2167.0,0.95544,ink,traced
176641,160159,267.9749,1923.5,0.53296,ink,traced,2167.5,0.95438,ink,traced
176642,160160,267.9765,1929.5,0.54555,ink,traced,2167.0,0.95544,ink,traced
176643,160161,267.9781,1935.0,0.55709,ink,traced,2167.0,0.95544,ink,traced
176644,160162,267.9797,1937.5,0.56234,ink,traced,2166.5,0.95651,ink,traced
176645,160163,267.9812,1940.5,0.56864,ink,traced,2166.5,0.95651,ink,traced
176646,160164,267.9828,1944.0,0.57598,ink,traced,2166.0,0.95757,ink,traced
176647,160165,267.9844,1946.5,0.58123,ink,traced,2166.5,0.95651,ink,traced
176648,160166,267.986,1951.5,0.59172,ink,traced,2167.0,0.95544,ink,traced
176649,160167,267.9876,1951.0,0.59067,ink,traced,2167.0,0.95544,ink,traced
176650,160168,267.9892,1956.0,0.60116,ink,traced,2167.0,0.95544,ink,traced
176651,160169,267.9908,1960.0,0.60956,ink,traced,2167.0,0.95544,ink,traced
176652,160170,267.9924,1962.5,0.6148,ink,traced,2167.0,0.95544,ink,traced
176653,160171,267.994,1968.0,0.62634,ink,traced,2167.0,0.95544,ink,traced
176654,160172,267.9956,1970.0,0.63054,ink,traced,2166.5,0.95651,ink,traced
176655,160173,267.9972,1976.0,0.64313,ink,traced,2166.5,0.95651,ink,traced
176656,160174,267.9988,1977.0,0.64523,ink,traced,2167.0,0.95544,ink,traced
176657,160175,268.0004,1983.5,0.65887,ink,traced,2167.0,0.95544,ink,traced
176658,160176,268.002,1983.0,0.65782,ink,traced,2167.0,0.95544,ink,traced
176659,160177,268.0035,1986.0,0.66412,ink,traced,2167.0,0.95544,ink,traced
176660,160178,268.0051,1991.0,0.67461,ink,traced,2167.0,0.95544,ink,traced
176661,160179,268.0067,1993.0,0.6788,ink,traced,2167.5,0.95438,ink,traced
176662,160180,268.0083,1997.0,0.6872,ink,traced,2167.0,0.95544,ink,traced
176663,160181,268.0099,2001.5,0.69664,ink,traced,2167.0,0.95544,ink,traced
176664,160182,268.0115,2003.0,0.69979,ink,traced,2166.0,0.95757,ink,traced
176665,160183,268.0131,2010.0,0.71448,ink,traced,2166.5,0.95651,ink,traced
176666,160184,268.0147,2010.5,0.71553,ink,traced,2167.0,0.95544,ink,traced
176667,160185,268.0163,2013.5,0.72182,ink,traced,2167.0,0.95544,ink,traced
176668,160186,268.0179,2017.0,0.72917,ink,traced,2168.0,0.95332,ink,traced
176669,160187,268.0195,2020.5,0.73651,ink,traced,2167.0,0.95544,ink,traced
176670,160188,268.0211,2023.0,0.74176,ink,traced,2167.0,0.95544,ink,traced
176671,160189,268.0227,2027.0,0.75015,ink,traced,2167.0,0.95544,ink,traced
176672,160190,268.0243,2028.5,0.7533,ink,traced,2167.0,0.95544,ink,traced
176673,160191,268.0258,2035.0,0.76694,ink,traced,2167.0,0.95544,ink,traced
176674,160192,268.0274,2039.0,0.77533,ink,traced,2169.0,0.95119,ink,traced
176675,160193,268.029,2040.5,0.77848,ink,traced,2170.0,0.94906,ink,traced
176676,160194,268.0306,2044.5,0.78687,ink,traced,2166.5,0.95651,ink,traced
176677,160195,268.0322,2046.0,0.79002,ink,traced,2166.5,0.95651,ink,traced
176678,160196,268.0338,2049.5,0.79737,ink,traced,2166.0,0.95757,ink,traced
176679,160197,268.0354,2050.0,0.79841,ink,traced,2169.5,0.95012,ink,traced
176680,160198,268.037,2055.0,0.80891,ink,traced,2166.0,0.95757,ink,traced
176681,160199,268.0386,2056.5,0.81205,ink,traced,2166.0,0.95757,ink,traced
176682,160200,268.0402,2059.0,0.8173,ink,traced,2166.5,0.95651,ink,traced
176683,160201,268.0418,2061.0,0.8215,ink,traced,2166.0,0.95757,ink,traced
176684,160202,268.0434,2068.0,0.83619,ink,traced,2167.0,0.95544,ink,traced
176685,160203,268.045,2068.0,0.83619,ink,traced,2168.0,0.95332,ink,traced
176686,160204,268.0465,2069.0,0.83829,ink,traced,2169.0,0.95119,ink,traced
176687,160205,268.0481,2073.0,0.84668,ink,traced,2166.5,0.95651,ink,traced
176688,160206,268.0497,2075.0,0.85088,ink,traced,2166.5,0.95651,ink,traced
176689,160207,268.0513,2077.0,0.85507,ink,traced,2166.5,0.95651,ink,traced
176690,160208,268.0529,2081.0,0.86347,ink,traced,2167.0,0.95544,ink,traced
176691,160209,268.0545,2081.0,0.86347,ink,traced,2170.0,0.94906,ink,traced
176692,160210,268.0561,2082.0,0.86556,ink,traced,2169.0,0.95119,ink,traced
176693,160211,268.0577,2083.0,0.86766,ink,traced,2167.0,0.95544,ink,traced
176694,160212,268.0593,2085.0,0.87186,ink,traced,2167.0,0.95544,ink,traced
176695,160213,268.0609,2086.5,0.87501,ink,traced,2167.0,0.95544,ink,traced
176696,160214,268.0625,2088.0,0.87816,ink,traced,2167.0,0.95544,ink,traced
176697,160215,268.0641,2090.5,0.8834,ink,traced,2167.0,0.95544,ink,traced
176698,160216,268.0657,2092.0,0.88655,ink,traced,2166.5,0.95651,ink,traced
176699,160217,268.0673,2093.0,0.88865,ink,traced,2167.0,0.95544,ink,traced
176700,160218,268.0688,2094.0,0.89075,ink,traced,2167.0,0.95544,ink,traced
176701,160219,268.0704,2094.0,0.89075,ink,traced,2167.0,0.95544,ink,traced
176702,160220,268.072,2096.0,0.89494,ink,traced,2167.0,0.95544,ink,traced
176703,160221,268.0736,2095.0,0.89284,ink,traced,2167.5,0.95438,ink,traced
176704,160222,268.0752,2098.0,0.89914,ink,traced,2167.0,0.95544,ink,traced
176705,160223,268.0768,2098.0,0.89914,ink,traced,2167.0,0.95544,ink,traced
176706,160224,268.0784,2099.0,0.90124,ink,traced,2169.0,0.95119,ink,traced
176707,160225,268.08,2100.0,0.90334,ink,traced,2168.5,0.95225,ink,traced
176708,160226,268.0816,2100.5,0.90439,ink,traced,2166.5,0.95651,ink,traced
176709,160227,268.0832,2099.0,0.90124,ink,traced,2166.5,0.95651,ink,traced
176710,160228,268.0848,2099.0,0.90124,ink,traced,2167.0,0.95544,ink,traced
176711,160229,268.0864,2099.0,0.90124,ink,traced,2167.0,0.95544,ink,traced
176712,160230,268.088,2101.0,0.90543,ink,traced,2167.0,0.95544,ink,traced
176713,160231,268.0896,2102.0,0.90753,ink,traced,2167.0,0.95544,ink,traced
176714,160232,268.0911,2100.0,0.90334,ink,traced,2167.0,0.95544,ink,traced
176715,160233,268.0927,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176716,160234,268.0943,2102.5,0.90858,ink,traced,2166.5,0.95651,ink,traced
176717,160235,268.0959,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176718,160236,268.0975,2101.5,0.90648,ink,traced,2167.0,0.95544,ink,traced
176719,160237,268.0991,2101.0,0.90543,ink,traced,2167.0,0.95544,ink,traced
176720,160238,268.1007,2100.5,0.90439,ink,traced,2167.0,0.95544,ink,traced
176721,160239,268.1023,2102.0,0.90753,ink,traced,2167.0,0.95544,ink,traced
176722,160240,268.1039,2102.0,0.90753,ink,traced,2167.0,0.95544,ink,traced
176723,160241,268.1055,2102.0,0.90753,ink,traced,2167.0,0.95544,ink,traced
176724,160242,268.1071,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176725,160243,268.1087,2101.0,0.90543,ink,traced,2167.0,0.95544,ink,traced
176726,160244,268.1103,2101.0,0.90543,ink,traced,2166.5,0.95651,ink,traced
176727,160245,268.1119,2103.0,0.90963,ink,traced,2166.5,0.95651,ink,traced
176728,160246,268.1134,2102.5,0.90858,ink,traced,2166.5,0.95651,ink,traced
176729,160247,268.115,2102.0,0.90753,ink,traced,2166.5,0.95651,ink,traced
176730,160248,268.1166,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176731,160249,268.1182,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176732,160250,268.1198,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176733,160251,268.1214,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176734,160252,268.123,2103.5,0.91068,ink,traced,2167.0,0.95544,ink,traced
176735,160253,268.1246,2103.0,0.90963,ink,traced,2167.5,0.95438,ink,traced
176736,160254,268.1262,2103.0,0.90963,ink,traced,2167.5,0.95438,ink,traced
176737,160255,268.1278,2102.5,0.90858,ink,traced,2166.5,0.95651,ink,traced
176738,160256,268.1294,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176739,160257,268.131,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176740,160258,268.1326,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176741,160259,268.1341,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176742,160260,268.1357,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176743,160261,268.1373,2102.0,0.90753,ink,traced,2167.0,0.95544,ink,traced
176744,160262,268.1389,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176745,160263,268.1405,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176746,160264,268.1421,2102.5,0.90858,ink,traced,2167.5,0.95438,ink,traced
176747,160265,268.1437,2103.0,0.90963,ink,traced,2167.5,0.95438,ink,traced
176748,160266,268.1453,2102.5,0.90858,ink,traced,2167.0,0.95544,ink,traced
176749,160267,268.1469,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176750,160268,268.1485,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176751,160269,268.1501,2103.5,0.91068,ink,traced,2167.0,0.95544,ink,traced
176752,160270,268.1517,2103.0,0.90963,ink,traced,2167.0,0.95544,ink,traced
176753,160271,268.1533,2103.0,0.90963,ink,traced,2167.0,0.95545,ink,traced
176754,160272,268.1549,2103.5,0.91068,ink,traced,2166.5,0.95651,ink,traced
176755,160273,268.1564,2103.0,0.90963,ink,traced,2167.5,0.95438,ink,traced
176756,160274,268.158,2103.5,0.91068,ink,traced,2167.5,0.95438,ink,traced
176757,160275,268.1596,2103.0,0.90963,ink,traced,2173.0,0.94268,ink,traced
176758,160276,268.1612,2103.5,0.91068,ink,traced,2175.0,0.93842,ink,traced
176759,160277,268.1628,2103.5,0.91068,ink,traced,2181.0,0.92565,ink,traced
176760,160278,268.1644,2103.5,0.91068,ink,traced,2183.0,0.9214,ink,traced
176761,160279,268.166,2103.5,0.91068,ink,traced,2192.0,0.90224,ink,traced
176762,160280,268.1676,2103.5,0.91068,ink,traced,2198.0,0.88947,ink,traced
176763,160281,268.1692,2097.0,0.89704,ink,traced,2208.0,0.86819,ink,traced
176764,160282,268.1708,2097.0,0.89704,ink,traced,2212.0,0.85968,ink,traced
176765,160283,268.1724,2083.0,0.86766,ink,traced,2223.0,0.83627,ink,traced
176766,160284,268.174,2080.0,0.86136,ink,traced,2229.0,0.8235,ink,traced
176767,160285,268.1756,2070.5,0.84143,ink,traced,2252.0,0.77455,ink,traced
176768,160286,268.1772,2069.5,0.83933,ink,traced,2264.0,0.74901,ink,traced
176769,160287,268.1787,2060.0,0.81939,ink,traced,2271.5,0.73305,ink,traced
176770,160288,268.1803,2049.0,0.79631,ink,traced,2281.0,0.71283,ink,traced
176771,160289,268.1819,2038.5,0.77427,ink,traced,2288.0,0.69793,ink,traced
176772,160290,268.1835,2037.0,0.77113,ink,traced,2306.0,0.65962,ink,traced
176773,160291,268.1851,2017.5,0.73021,ink,traced,2319.0,0.63196,ink,traced
176774,160292,268.1867,2005.0,0.70398,ink,traced,2332.0,0.60429,ink,traced
176775,160293,268.1883,2000.0,0.69348,ink,traced,2343.0,0.58088,ink,traced
176776,160294,268.1899,1974.0,0.63892,ink,traced,2353.0,0.5596,ink,traced
176777,160295,268.1915,1973.0,0.63682,ink,traced,2364.0,0.53619,ink,traced
176778,160296,268.1931,1962.0,0.61374,ink,traced,2405.5,0.44884,ink,traced
176779,160297,268.1947,1950.0,0.58856,ink,traced,2409.0,0.44153,ink,traced
176780,160298,268.1963,1931.5,0.54974,ink,traced,2428.0,0.40185,ink,traced
176781,160299,268.1979,1918.0,0.52141,ink,traced,2446.0,0.36425,ink,traced
176782,160300,268.1994,1917.0,0.51931,ink,traced,2464.5,0.32561,ink,traced
176783,160301,268.201,1882.0,0.44527,ink,traced,2476.0,0.3016,ink,traced
176784,160302,268.2026,1882.0,0.44527,ink,traced,2495.0,0.26192,ink,traced
176785,160303,268.2042,1864.0,0.40709,ink,traced,2504.5,0.24207,ink,traced
176786,160304,268.2058,1857.0,0.39224,ink,traced,2516.0,0.21806,ink,traced
176787,160305,268.2074,1847.5,0.37209,ink,traced,2518.0,0.21388,ink,traced
176788,160306,268.209,1841.0,0.3583,ink,traced,2528.0,0.193,ink,traced
176789,160307,268.2106,1800.0,0.27132,ink,traced,2571.5,0.10214,ink,traced
176790,160308,268.2122,1798.0,0.26708,ink,traced,2582.0,0.08021,ink,traced
176791,160309,268.2138,1788.0,0.24587,ink,traced,2582.0,0.08022,ink,traced
176792,160310,268.2154,1772.0,0.21193,ink,traced,2596.0,0.05098,ink,traced
176793,160311,268.217,1766.0,0.1992,ink,traced,2595.5,0.05202,ink,traced
176794,160312,268.2186,1758.0,0.18223,ink,traced,2596.5,0.04993,ink,traced
176795,160313,268.2202,1751.5,0.16844,ink,traced,2598.0,0.0468,hole,traced
176796,160314,268.2217,1746.5,0.15783,ink,traced,2500.0,0.25148,gap,traced
176797,160315,268.2233,1746.5,0.15783,ink,traced,2488.0,0.27654,faint,traced
176798,160316,268.2249,1728.0,0.11859,ink,traced,2481.0,0.29116,gap,traced
176799,160317,268.2265,1729.5,0.12177,ink,traced,2452.0,0.35173,faint,traced
176800,160318,268.2281,1723.5,0.10904,ink,traced,2419.0,0.42065,gap,traced
176801,160319,268.2297,1716.0,0.09313,ink,traced,2418.0,0.42274,gap,traced
176802,160320,268.2313,1718.0,0.09737,ink,traced,2362.0,0.54045,faint,traced
176803,160321,268.2329,1716.5,0.09419,ink,traced,2269.0,0.73838,gap,traced
176804,160322,268.2345,1714.5,0.08995,ink,traced,2270.0,0.73625,faint,traced
176805,160323,268.2361,1713.0,0.08676,ink,traced,2266.0,0.74477,faint,traced
176806,160324,268.2377,1875.0,0.43042,faint,traced,2262.0,0.75328,faint,traced
176807,160325,268.2393,1929.0,0.54448,faint,traced,2266.0,0.74477,gap,traced
176808,160326,268.2409,1940.0,0.56756,faint,traced,2278.0,0.71923,faint,traced
176809,160327,268.2425,1941.0,0.56966,faint,traced,2260.0,0.75754,gap,traced
176810,160328,268.244,1941.0,0.56966,gap,traced,2246.0,0.78734,faint,traced
176811,160329,268.2456,1942.0,0.57176,gap,traced,2246.0,0.78734,ink,traced
176812,160330,268.2472,1962.0,0.61373,faint,traced,2318.0,0.6341,gap,traced
176813,160331,268.2488,1964.0,0.61792,faint,traced,2330.0,0.60856,gap,traced
176814,160332,268.2504,1960.0,0.60953,gap,traced,2336.0,0.59579,gap,traced
176815,160333,268.252,1962.0,0.61373,faint,traced,2371.0,0.5213,gap,traced
176816,160334,268.2536,1962.0,0.61373,gap,traced,2374.0,0.51492,faint,traced
176817,160335,268.2552,1956.0,0.60113,gap,traced,2374.0,0.51492,gap,traced
176818,160336,268.2568,1954.0,0.59694,gap,traced,2374.0,0.51492,gap,traced
176819,160337,268.2584,1934.0,0.55497,gap,traced,2374.0,0.51492,faint,traced
176820,160338,268.26,1887.0,0.45587,faint,traced,2520.0,0.20972,gap,traced
176821,160339,268.2616,1856.0,0.3901,faint,traced,2524.0,0.20136,faint,traced
176822,160340,268.2632,1856.0,0.3901,gap,traced,2552.0,0.14288,faint,traced
