y_px,tick,seconds,bass_x,bass_value,bass_flag,bass_source,treble_x,treble_value,treble_flag,treble_source
132000,115518,195.8972,2090.0,0.88149,ink,traced,2214.5,0.85523,ink,traced
132001,115519,195.8988,2090.0,0.88149,ink,traced,2219.0,0.84565,ink,traced
132002,115520,195.9005,2090.5,0.88254,ink,traced,2216.0,0.85204,ink,traced
132003,115521,195.9021,2090.5,0.88254,ink,traced,2216.5,0.85097,ink,traced
132004,115522,195.9037,2090.0,0.88149,ink,traced,2217.5,0.84884,ink,traced
132005,115523,195.9054,2091.0,0.88359,ink,traced,2219.5,0.84459,ink,traced
132006,115524,195.907,2092.5,0.88673,ink,traced,2221.0,0.84139,ink,traced
132007,115525,195.9086,2090.5,0.88254,ink,traced,2222.5,0.8382,ink,traced
132008,115526,195.9103,2090.5,0.88254,ink,traced,2224.0,0.83501,ink,traced
132009,115527,195.9119,2091.0,0.88359,ink,traced,2224.5,0.83395,ink,traced
132010,115528,195.9136,2091.0,0.88359,ink,traced,2222.5,0.8382,ink,traced
132011,115529,195.9152,2091.0,0.88359,ink,traced,2226.5,0.82969,ink,traced
132012,115530,195.9168,2090.0,0.88149,ink,traced,2228.0,0.8265,ink,traced
132013,115531,195.9185,2090.5,0.88254,ink,traced,2230.0,0.82224,ink,traced
132014,115532,195.9201,2090.5,0.88254,ink,traced,2231.0,0.82011,ink,traced
132015,115533,195.9217,2090.0,0.88149,ink,traced,2232.5,0.81692,ink,traced
132016,115534,195.9234,2091.5,0.88464,ink,traced,2233.5,0.81479,ink,traced
132017,115535,195.925,2088.5,0.87834,ink,traced,2235.0,0.8116,ink,traced
132018,115536,195.9266,2090.5,0.88254,ink,traced,2236.0,0.80947,ink,traced
132019,115537,195.9283,2090.5,0.88254,ink,traced,2242.0,0.7967,ink,traced
132020,115538,195.9299,2089.0,0.87939,ink,traced,2238.5,0.80415,ink,traced
132021,115539,195.9315,2089.0,0.87939,ink,traced,2239.0,0.80309,ink,traced
132022,115540,195.9332,2090.5,0.88254,ink,traced,2240.0,0.80096,ink,traced
132023,115541,195.9348,2090.0,0.88149,ink,traced,2247.0,0.78606,ink,traced
132024,115542,195.9364,2090.0,0.88149,ink,traced,2242.5,0.79564,ink,traced
132025,115543,195.9381,2090.0,0.88149,ink,traced,2243.5,0.79351,ink,traced
132026,115544,195.9397,2089.0,0.87939,ink,traced,2250.0,0.77967,ink,traced
132027,115545,195.9414,2089.5,0.88044,ink,traced,2251.0,0.77755,ink,traced
132028,115546,195.943,2089.0,0.87939,ink,traced,2253.0,0.77329,ink,traced
132029,115547,195.9446,2089.5,0.88044,ink,traced,2251.0,0.77755,ink,traced
132030,115548,195.9463,2090.5,0.88254,ink,traced,2255.0,0.76903,ink,traced
132031,115549,195.9479,2088.5,0.87834,ink,traced,2256.0,0.7669,ink,traced
132032,115550,195.9495,2089.0,0.87939,ink,traced,2258.0,0.76265,ink,traced
132033,115551,195.9512,2090.0,0.88149,ink,traced,2259.0,0.76052,ink,traced
132034,115552,195.9528,2090.0,0.88149,ink,traced,2260.0,0.75839,ink,traced
132035,115553,195.9544,2090.0,0.88149,ink,traced,2255.5,0.76797,ink,traced
132036,115554,195.9561,2088.5,0.87834,ink,traced,2257.5,0.76371,ink,traced
132037,115555,195.9577,2090.0,0.88149,ink,traced,2263.0,0.75201,ink,traced
132038,115556,195.9593,2090.0,0.88149,ink,traced,2261.5,0.7552,ink,traced
132039,115557,195.961,2091.5,0.88464,ink,traced,2265.0,0.74775,ink,traced
132040,115558,195.9626,2089.5,0.88044,ink,traced,2266.0,0.74562,ink,traced
132041,115559,195.9642,2092.0,0.88568,ink,traced,2266.0,0.74562,ink,traced
132042,115560,195.9659,2091.5,0.88464,ink,traced,2263.5,0.75094,ink,traced
132043,115561,195.9675,2090.0,0.88149,ink,traced,2266.0,0.74562,ink,traced
132044,115562,195.9692,2091.0,0.88359,ink,traced,2270.0,0.73711,ink,traced
132045,115563,195.9708,2091.5,0.88464,ink,traced,2272.0,0.73285,ink,traced
132046,115564,195.9724,2090.5,0.88254,ink,traced,2267.5,0.74243,ink,traced
132047,115565,195.9741,2090.0,0.88149,ink,traced,2273.0,0.73072,ink,traced
132048,115566,195.9757,2091.5,0.88464,ink,traced,2269.5,0.73817,ink,traced
132049,115567,195.9773,2089.5,0.88044,ink,traced,2272.5,0.73179,ink,traced
132050,115568,195.979,2090.0,0.88149,ink,traced,2270.5,0.73604,ink,traced
132051,115569,195.9806,2089.5,0.88044,ink,traced,2273.0,0.73072,ink,traced
132052,115570,195.9822,2088.5,0.87834,ink,traced,2274.5,0.72753,ink,traced
132053,115571,195.9839,2090.0,0.88149,ink,traced,2279.0,0.71795,ink,traced
132054,115572,195.9855,2089.0,0.87939,ink,traced,2280.0,0.71583,ink,traced
132055,115573,195.9871,2089.5,0.88044,ink,traced,2281.0,0.7137,ink,traced
132056,115574,195.9888,2090.5,0.88254,ink,traced,2282.0,0.71157,ink,traced
132057,115575,195.9904,2089.5,0.88044,ink,traced,2283.0,0.70944,ink,traced
132058,115576,195.992,2091.5,0.88464,ink,traced,2283.0,0.70944,ink,traced
132059,115577,195.9937,2090.5,0.88254,ink,traced,2279.5,0.71689,ink,traced
132060,115578,195.9953,2091.0,0.88359,ink,traced,2279.5,0.71689,ink,traced
132061,115579,195.997,2090.0,0.88149,ink,traced,2286.0,0.70306,ink,traced
132062,115580,195.9986,2089.5,0.88044,ink,traced,2287.0,0.70093,ink,traced
132063,115581,196.0002,2089.5,0.88044,ink,traced,2282.5,0.71051,ink,traced
132064,115582,196.0019,2089.0,0.87939,ink,traced,2283.0,0.70944,ink,traced
132065,115583,196.0035,2089.0,0.87939,ink,traced,2289.0,0.69667,ink,traced
132066,115584,196.0051,2089.0,0.87939,ink,traced,2290.0,0.69454,ink,traced
132067,115585,196.0068,2090.5,0.88254,ink,traced,2289.0,0.69667,ink,traced
132068,115586,196.0084,2089.5,0.88044,ink,traced,2286.5,0.70199,ink,traced
132069,115587,196.01,2089.0,0.87939,ink,traced,2287.5,0.69986,ink,traced
132070,115588,196.0117,2090.5,0.88254,ink,traced,2293.0,0.68816,ink,traced
132071,115589,196.0133,2091.5,0.88464,ink,traced,2289.0,0.69667,ink,traced
132072,115590,196.0149,2089.0,0.87939,ink,traced,2295.0,0.6839,ink,traced
132073,115591,196.0166,2090.0,0.88149,ink,traced,2296.0,0.68177,ink,traced
132074,115592,196.0182,2089.5,0.88044,ink,traced,2296.0,0.68177,ink,traced
132075,115593,196.0198,2089.5,0.88044,ink,traced,2292.5,0.68922,ink,traced
132076,115594,196.0215,2089.0,0.87939,ink,traced,2293.0,0.68816,ink,traced
132077,115595,196.0231,2091.5,0.88464,ink,traced,2293.5,0.68709,ink,traced
132078,115596,196.0248,2089.5,0.88044,ink,traced,2295.5,0.68284,ink,traced
132079,115597,196.0264,2090.0,0.88149,ink,traced,2301.0,0.67113,ink,traced
132080,115598,196.028,2089.5,0.88044,ink,traced,2301.0,0.67113,ink,traced
132081,115599,196.0297,2089.5,0.88044,ink,traced,2303.0,0.66688,ink,traced
132082,115600,196.0313,2090.0,0.88149,ink,traced,2303.0,0.66688,ink,traced
132083,115601,196.0329,2089.5,0.88044,ink,traced,2304.0,0.66475,ink,traced
132084,115602,196.0346,2090.5,0.88254,ink,traced,2305.0,0.66262,ink,traced
132085,115603,196.0362,2089.5,0.88044,ink,traced,2300.5,0.6722,ink,traced
132086,115604,196.0378,2090.0,0.88149,ink,traced,2307.0,0.65836,ink,traced
132087,115605,196.0395,2090.5,0.88254,ink,traced,2303.5,0.66581,ink,traced
132088,115606,196.0411,2089.5,0.88044,ink,traced,2305.0,0.66262,ink,traced
132089,115607,196.0427,2089.5,0.88044,ink,traced,2305.5,0.66156,ink,traced
132090,115608,196.0444,2089.5,0.88044,ink,traced,2306.5,0.65943,ink,traced
132091,115609,196.046,2089.5,0.88044,ink,traced,2307.5,0.6573,ink,traced
132092,115610,196.0476,2091.5,0.88464,ink,traced,2308.0,0.65623,ink,traced
132093,115611,196.0493,2090.5,0.88254,ink,traced,2309.5,0.65304,ink,traced
132094,115612,196.0509,2089.0,0.87939,ink,traced,2309.5,0.65304,ink,traced
132095,115613,196.0526,2089.5,0.88044,ink,traced,2310.5,0.65091,ink,traced
132096,115614,196.0542,2089.5,0.88044,ink,traced,2311.5,0.64879,ink,traced
132097,115615,196.0558,2089.0,0.87939,ink,traced,2317.0,0.63708,ink,traced
132098,115616,196.0575,2088.5,0.87834,ink,traced,2313.0,0.64559,ink,traced
132099,115617,196.0591,2088.0,0.87729,ink,traced,2319.0,0.63282,ink,traced
132100,115618,196.0607,2088.0,0.87729,ink,traced,2320.0,0.6307,ink,traced
132101,115619,196.0624,2088.5,0.87834,ink,traced,2317.5,0.63602,ink,traced
132102,115620,196.064,2088.0,0.87729,ink,traced,2317.5,0.63602,ink,traced
132103,115621,196.0656,2088.0,0.87729,ink,traced,2317.5,0.63602,ink,traced
132104,115622,196.0673,2088.0,0.87729,ink,traced,2323.0,0.62431,ink,traced
132105,115623,196.0689,2087.5,0.87624,ink,traced,2318.5,0.63389,ink,traced
132106,115624,196.0705,2089.0,0.87939,ink,traced,2320.0,0.6307,ink,traced
132107,115625,196.0722,2089.0,0.87939,ink,traced,2322.5,0.62537,ink,traced
132108,115626,196.0738,2089.0,0.87939,ink,traced,2321.5,0.6275,ink,traced
132109,115627,196.0754,2089.5,0.88044,ink,traced,2322.0,0.62644,ink,traced
132110,115628,196.0771,2089.5,0.88044,ink,traced,2322.5,0.62537,ink,traced
132111,115629,196.0787,2089.5,0.88044,ink,traced,2324.0,0.62218,ink,traced
132112,115630,196.0803,2089.5,0.88044,ink,traced,2325.0,0.62005,ink,traced
132113,115631,196.082,2089.0,0.87939,ink,traced,2325.5,0.61899,ink,traced
132114,115632,196.0836,2089.0,0.87939,ink,traced,2326.5,0.61686,ink,traced
132115,115633,196.0853,2089.0,0.87939,ink,traced,2326.5,0.61686,ink,traced
132116,115634,196.0869,2089.0,0.87939,ink,traced,2326.5,0.61686,ink,traced
132117,115635,196.0885,2089.0,0.87939,ink,traced,2326.5,0.61686,ink,traced
132118,115636,196.0902,2089.5,0.88044,ink,traced,2327.0,0.6158,ink,traced
132119,115637,196.0918,2090.0,0.88149,ink,traced,2327.0,0.6158,ink,traced
132120,115638,196.0934,2090.5,0.88254,ink,traced,2327.0,0.6158,ink,traced
132121,115639,196.0951,2092.0,0.88568,ink,traced,2327.0,0.6158,ink,traced
132122,115640,196.0967,2093.5,0.88883,ink,traced,2327.0,0.6158,ink,traced
132123,115641,196.0983,2094.5,0.89093,ink,traced,2327.5,0.61473,ink,traced
132124,115642,196.1,2096.5,0.89513,ink,traced,2327.5,0.61473,ink,traced
132125,115643,196.1016,2098.5,0.89932,ink,traced,2327.5,0.61473,ink,traced
132126,115644,196.1032,2100.0,0.90247,ink,traced,2327.5,0.61473,ink,traced
132127,115645,196.1049,2103.0,0.90877,ink,traced,2327.5,0.61473,ink,traced
132128,115646,196.1065,2104.0,0.91087,ink,traced,2327.5,0.61473,ink,traced
132129,115647,196.1081,2105.0,0.91296,ink,traced,2327.5,0.61473,ink,traced
132130,115648,196.1098,2105.5,0.91401,ink,traced,2327.5,0.61473,ink,traced
132131,115649,196.1114,2105.0,0.91296,ink,traced,2328.5,0.61261,ink,traced
132132,115650,196.1131,2107.5,0.91821,ink,traced,2328.5,0.61261,ink,traced
132133,115651,196.1147,2107.0,0.91716,ink,traced,2328.5,0.61261,ink,traced
132134,115652,196.1163,2107.5,0.91821,ink,traced,2328.5,0.61261,ink,traced
132135,115653,196.118,2107.0,0.91716,ink,traced,2328.5,0.61261,ink,traced
132136,115654,196.1196,2108.5,0.92031,ink,traced,2328.5,0.61261,ink,traced
132137,115655,196.1212,2107.0,0.91716,ink,traced,2328.5,0.61261,ink,traced
132138,115656,196.1229,2108.0,0.91926,ink,traced,2328.0,0.61367,ink,traced
132139,115657,196.1245,2107.0,0.91716,ink,traced,2328.5,0.61261,ink,traced
132140,115658,196.1261,2109.0,0.92136,ink,traced,2328.5,0.61261,ink,traced
132141,115659,196.1278,2109.0,0.92136,ink,traced,2328.5,0.61261,ink,traced
132142,115660,196.1294,2109.0,0.92136,ink,traced,2328.0,0.61367,ink,traced
132143,115661,196.131,2107.0,0.91716,ink,traced,2328.0,0.61367,ink,traced
132144,115662,196.1327,2107.0,0.91716,ink,traced,2328.0,0.61367,ink,traced
132145,115663,196.1343,2108.5,0.92031,ink,traced,2327.5,0.61473,ink,traced
132146,115664,196.1359,2108.5,0.92031,ink,traced,2327.5,0.61473,ink,traced
132147,115665,196.1376,2109.0,0.92136,ink,traced,2327.5,0.61473,ink,traced
132148,115666,196.1392,2108.0,0.91926,ink,traced,2328.0,0.61367,ink,traced
132149,115667,196.1409,2107.5,0.91821,ink,traced,2328.0,0.61367,ink,traced
132150,115668,196.1425,2109.0,0.92136,ink,traced,2328.0,0.61367,ink,traced
132151,115669,196.1441,2108.5,0.92031,ink,traced,2327.5,0.61473,ink,traced
132152,115670,196.1458,2107.0,0.91716,ink,traced,2326.5,0.61686,ink,traced
132153,115671,196.1474,2106.0,0.91506,ink,traced,2325.0,0.62005,ink,traced
132154,115672,196.149,2107.0,0.91716,ink,traced,2322.0,0.62644,ink,traced
132155,115673,196.1507,2105.0,0.91296,ink,traced,2314.0,0.64347,ink,traced
132156,115674,196.1523,2105.5,0.91401,ink,traced,2308.0,0.65623,ink,traced
132157,115675,196.1539,2105.0,0.91296,ink,traced,2308.5,0.65517,ink,traced
132158,115676,196.1556,2107.0,0.91716,ink,traced,2302.0,0.669,ink,traced
132159,115677,196.1572,2106.0,0.91506,ink,traced,2296.0,0.68177,ink,traced
132160,115678,196.1588,2105.0,0.91296,ink,traced,2298.0,0.67752,ink,traced
132161,115679,196.1605,2107.5,0.91821,ink,traced,2290.0,0.69454,ink,traced
132162,115680,196.1621,2106.5,0.91611,ink,traced,2287.0,0.70093,ink,traced
132163,115681,196.1637,2105.0,0.91296,ink,traced,2287.5,0.69986,ink,traced
132164,115682,196.1654,2107.0,0.91716,ink,traced,2284.0,0.70731,ink,traced
132165,115683,196.167,2105.5,0.91401,ink,traced,2279.0,0.71795,ink,traced
132166,115684,196.1687,2104.5,0.91191,ink,traced,2277.5,0.72115,ink,traced
132167,115685,196.1703,2107.0,0.91716,ink,traced,2275.0,0.72647,ink,traced
132168,115686,196.1719,2107.0,0.91716,ink,traced,2272.5,0.73179,ink,traced
132169,115687,196.1736,2107.0,0.91716,ink,traced,2267.5,0.74243,ink,traced
132170,115688,196.1752,2106.5,0.91611,ink,traced,2263.0,0.75201,ink,traced
132171,115689,196.1768,2106.5,0.91611,ink,traced,2262.0,0.75414,ink,traced
132172,115690,196.1785,2106.5,0.91611,ink,traced,2256.5,0.76584,ink,traced
132173,115691,196.1801,2107.0,0.91716,ink,traced,2255.0,0.76903,ink,traced
132174,115692,196.1817,2106.5,0.91611,ink,traced,2253.5,0.77223,ink,traced
132175,115693,196.1834,2107.0,0.91716,ink,traced,2250.0,0.77967,ink,traced
132176,115694,196.185,2106.0,0.91506,ink,traced,2245.0,0.79032,ink,traced
132177,115695,196.1866,2107.0,0.91716,ink,traced,2243.5,0.79351,ink,traced
132178,115696,196.1883,2107.0,0.91716,ink,traced,2238.0,0.80521,ink,traced
132179,115697,196.1899,2107.0,0.91716,ink,traced,2237.0,0.80734,ink,traced
132180,115698,196.1915,2106.5,0.91611,ink,traced,2234.0,0.81373,ink,traced
132181,115699,196.1932,2107.0,0.91716,ink,traced,2230.0,0.82224,ink,traced
132182,115700,196.1948,2107.0,0.91716,ink,traced,2228.0,0.8265,ink,traced
132183,115701,196.1965,2106.0,0.91506,ink,traced,2224.5,0.83395,ink,traced
132184,115702,196.1981,2107.0,0.91716,ink,traced,2222.5,0.8382,ink,traced
132185,115703,196.1997,2107.0,0.91716,ink,traced,2218.0,0.84778,ink,traced
132186,115704,196.2014,2107.0,0.91716,ink,traced,2213.5,0.85736,ink,traced
132187,115705,196.203,2105.5,0.91401,ink,traced,2211.0,0.86268,ink,traced
132188,115706,196.2046,2107.5,0.91821,ink,traced,2207.0,0.87119,ink,traced
132189,115707,196.2063,2107.0,0.91716,ink,traced,2205.0,0.87545,ink,traced
132190,115708,196.2079,2106.0,0.91506,ink,traced,2202.0,0.88183,ink,traced
132191,115709,196.2095,2106.0,0.91506,ink,traced,2198.5,0.88928,ink,traced
132192,115710,196.2112,2106.5,0.91611,ink,traced,2195.5,0.89566,ink,traced
132193,115711,196.2128,2107.0,0.91716,ink,traced,2192.0,0.90311,ink,traced
132194,115712,196.2144,2106.5,0.91611,ink,traced,2192.0,0.90311,ink,traced
132195,115713,196.2161,2107.5,0.91821,ink,traced,2188.0,0.91163,ink,traced
132196,115714,196.2177,2106.5,0.91611,ink,traced,2186.0,0.91588,ink,traced
132197,115715,196.2193,2106.5,0.91611,ink,traced,2181.5,0.92546,ink,traced
132198,115716,196.221,2106.5,0.91611,ink,traced,2178.0,0.93291,ink,traced
132199,115717,196.2226,2105.5,0.91401,ink,traced,2175.5,0.93823,ink,traced
132200,115718,196.2243,2105.5,0.91401,ink,traced,2174.5,0.94036,ink,traced
132201,115719,196.2259,2106.5,0.91611,ink,traced,2172.0,0.94568,ink,traced
132202,115720,196.2275,2105.0,0.91296,ink,traced,2169.0,0.95206,ink,traced
132203,115721,196.2292,2107.0,0.91716,ink,traced,2168.5,0.95313,ink,traced
132204,115722,196.2308,2106.5,0.91611,ink,traced,2167.5,0.95526,ink,traced
132205,115723,196.2324,2106.5,0.91611,ink,traced,2166.0,0.95845,ink,traced
132206,115724,196.2341,2106.0,0.91506,ink,traced,2166.5,0.95738,ink,traced
132207,115725,196.2357,2107.0,0.91716,ink,traced,2167.0,0.95632,ink,traced
132208,115726,196.2373,2105.0,0.91296,ink,traced,2167.0,0.95632,ink,traced
132209,115727,196.239,2106.5,0.91611,ink,traced,2166.5,0.95738,ink,traced
132210,115728,196.2406,2106.5,0.91611,ink,traced,2170.0,0.94994,ink,traced
132211,115729,196.2422,2106.5,0.91611,ink,traced,2168.5,0.95313,ink,traced
132212,115730,196.2439,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132213,115731,196.2455,2106.5,0.91611,ink,traced,2168.5,0.95313,ink,traced
132214,115732,196.2471,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132215,115733,196.2488,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132216,115734,196.2504,2105.5,0.91401,ink,traced,2169.0,0.95206,ink,traced
132217,115735,196.2521,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132218,115736,196.2537,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132219,115737,196.2553,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132220,115738,196.257,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132221,115739,196.2586,2106.0,0.91506,ink,traced,2169.0,0.95206,ink,traced
132222,115740,196.2602,2107.0,0.91716,ink,traced,2169.5,0.951,ink,traced
132223,115741,196.2619,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132224,115742,196.2635,2105.5,0.91401,ink,traced,2169.0,0.95206,ink,traced
132225,115743,196.2651,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132226,115744,196.2668,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132227,115745,196.2684,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132228,115746,196.27,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132229,115747,196.2717,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132230,115748,196.2733,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132231,115749,196.2749,2105.0,0.91296,ink,traced,2169.5,0.951,ink,traced
132232,115750,196.2766,2107.0,0.91716,ink,traced,2169.5,0.951,ink,traced
132233,115751,196.2782,2107.0,0.91716,ink,traced,2169.5,0.951,ink,traced
132234,115752,196.2799,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132235,115753,196.2815,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132236,115754,196.2831,2107.0,0.91716,ink,traced,2169.5,0.951,ink,traced
132237,115755,196.2848,2106.0,0.91506,ink,traced,2169.5,0.951,ink,traced
132238,115756,196.2864,2106.0,0.91506,ink,traced,2169.5,0.951,ink,traced
132239,115757,196.288,2106.0,0.91506,ink,traced,2169.5,0.951,ink,traced
132240,115758,196.2897,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132241,115759,196.2913,2106.0,0.91506,ink,traced,2168.5,0.95313,ink,traced
132242,115760,196.2929,2106.5,0.91611,ink,traced,2168.5,0.95313,ink,traced
132243,115761,196.2946,2105.0,0.91296,ink,traced,2169.5,0.951,ink,traced
132244,115762,196.2962,2105.5,0.91401,ink,traced,2169.5,0.951,ink,traced
132245,115763,196.2978,2106.5,0.91611,ink,traced,2169.0,0.95206,ink,traced
132246,115764,196.2995,2105.5,0.91401,ink,traced,2169.0,0.95206,ink,traced
132247,115765,196.3011,2105.5,0.91401,ink,traced,2169.5,0.951,ink,traced
132248,115766,196.3027,2107.0,0.91716,ink,traced,2169.5,0.951,ink,traced
132249,115767,196.3044,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132250,115768,196.306,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132251,115769,196.3076,2107.0,0.91716,ink,traced,2169.0,0.95206,ink,traced
132252,115770,196.3093,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132253,115771,196.3109,2106.5,0.91611,ink,traced,2169.5,0.951,ink,traced
132254,115772,196.3126,2106.5,0.91611,ink,traced,2176.0,0.93717,ink,traced
132255,115773,196.3142,2107.0,0.91716,ink,traced,2179.0,0.93078,ink,traced
132256,115774,196.3158,2105.0,0.91296,ink,traced,2187.0,0.91375,ink,traced
132257,115775,196.3175,2106.5,0.91611,ink,traced,2194.0,0.89886,ink,traced
132258,115776,196.3191,2107.0,0.91716,ink,traced,2203.0,0.8797,ink,traced
132259,115777,196.3207,2107.0,0.91716,ink,traced,2209.0,0.86693,ink,traced
132260,115778,196.3224,2106.5,0.91611,ink,traced,2218.0,0.84778,ink,traced
132261,115779,196.324,2106.5,0.91611,ink,traced,2224.0,0.83501,ink,traced
132262,115780,196.3256,2106.5,0.91611,ink,traced,2234.0,0.81372,ink,traced
132263,115781,196.3273,2106.5,0.91611,ink,traced,2246.0,0.78819,ink,traced
132264,115782,196.3289,2106.5,0.91611,ink,traced,2262.0,0.75413,ink,traced
132265,115783,196.3305,2106.0,0.91506,ink,traced,2269.0,0.73924,ink,traced
132266,115784,196.3322,2107.0,0.91716,ink,traced,2282.0,0.71157,ink,traced
132267,115785,196.3338,2106.5,0.91611,ink,traced,2290.0,0.69454,ink,traced
132268,115786,196.3354,2106.5,0.91611,ink,traced,2303.0,0.66687,ink,traced
132269,115787,196.3371,2106.5,0.91611,ink,traced,2316.5,0.63814,ink,traced
132270,115788,196.3387,2106.0,0.91507,ink,traced,2332.0,0.60515,ink,traced
132271,115789,196.3404,2106.5,0.91611,ink,traced,2345.5,0.57642,ink,traced
132272,115790,196.342,2106.5,0.91611,ink,traced,2361.5,0.54237,ink,traced
132273,115791,196.3436,2106.5,0.91611,ink,traced,2372.0,0.52002,ink,traced
132274,115792,196.3453,2106.5,0.91611,ink,traced,2399.0,0.46326,ink,traced
132275,115793,196.3469,2106.5,0.91612,ink,traced,2417.5,0.42462,ink,traced
132276,115794,196.3485,2106.5,0.91612,ink,traced,2428.0,0.40269,ink,traced
132277,115795,196.3502,2106.5,0.91612,ink,traced,2444.0,0.36927,ink,traced
132278,115796,196.3518,2106.5,0.91612,ink,traced,2457.0,0.34212,ink,traced
132279,115797,196.3534,2106.5,0.91612,ink,traced,2459.0,0.33795,ink,traced
132280,115798,196.3551,2105.5,0.91402,ink,traced,2482.5,0.28886,ink,traced
132281,115799,196.3567,2106.5,0.91612,ink,traced,2497.0,0.25858,ink,traced
132282,115800,196.3583,2106.5,0.91612,ink,traced,2507.0,0.2377,ink,traced
132283,115801,196.36,2107.5,0.91821,ink,traced,2518.0,0.21472,ink,traced
132284,115802,196.3616,2106.0,0.91507,ink,traced,2528.0,0.19384,ink,traced
132285,115803,196.3632,2106.5,0.91612,ink,traced,2556.0,0.13536,ink,traced
132286,115804,196.3649,2106.5,0.91612,ink,traced,2579.0,0.08732,ink,traced
132287,115805,196.3665,2106.5,0.91612,ink,traced,2582.0,0.08105,ink,traced
132288,115806,196.3682,2106.5,0.91612,ink,traced,2583.5,0.07792,ink,traced
132289,115807,196.3698,2106.0,0.91507,ink,traced,2600.0,0.04346,ink,traced
132290,115808,196.3714,2106.5,0.91612,ink,traced,2609.5,0.02362,ink,traced
132291,115809,196.3731,2107.0,0.91717,ink,traced,2610.0,0.02257,ink,traced
132292,115810,196.3747,2106.5,0.91612,ink,traced,2611.0,0.02049,ink,traced
132293,115811,196.3763,2104.5,0.91192,ink,traced,2610.0,0.02257,ink,traced
132294,115812,196.378,2107.5,0.91822,ink,traced,2609.0,0.02466,ink,traced
132295,115813,196.3796,2106.5,0.91612,ink,traced,2609.5,0.02362,ink,traced
132296,115814,196.3812,2106.5,0.91612,ink,traced,2609.0,0.02466,ink,traced
132297,115815,196.3829,2106.5,0.91612,ink,traced,2609.0,0.02466,ink,traced
132298,115816,196.3845,2106.5,0.91612,ink,traced,2608.0,0.02675,ink,traced
132299,115817,196.3861,2106.5,0.91612,ink,traced,2610.5,0.02153,ink,traced
132300,115818,196.3878,2107.0,0.91717,ink,traced,2609.5,0.02362,ink,traced
132301,115819,196.3894,2107.0,0.91717,ink,traced,2609.0,0.02466,ink,traced
132302,115820,196.391,2107.0,0.91717,ink,traced,2609.0,0.02466,ink,traced
132303,115821,196.3927,2107.0,0.91717,ink,traced,2609.0,0.02466,ink,traced
132304,115822,196.3943,2106.5,0.91612,ink,traced,2609.0,0.02466,ink,traced
132305,115823,196.396,2106.0,0.91507,ink,traced,2609.0,0.02466,ink,traced
132306,115824,196.3976,2106.5,0.91612,ink,traced,2609.5,0.02362,ink,traced
132307,115825,196.3992,2107.0,0.91717,ink,traced,2609.0,0.02466,ink,traced
132308,115826,196.4009,2106.0,0.91507,ink,traced,2609.0,0.02466,ink,traced
132309,115827,196.4025,2106.0,0.91507,ink,traced,2608.5,0.02571,ink,traced
132310,115828,196.4041,2106.0,0.91507,ink,traced,2609.0,0.02466,ink,traced
132311,115829,196.4058,2106.0,0.91507,ink,traced,2609.5,0.02362,ink,traced
132312,115830,196.4074,2106.0,0.91507,ink,traced,2609.0,0.02466,ink,traced
132313,115831,196.409,2106.0,0.91507,ink,traced,2609.0,0.02466,ink,traced
132314,115832,196.4107,2106.0,0.91507,ink,traced,2608.5,0.0257,ink,traced
132315,115833,196.4123,2107.0,0.91717,ink,traced,2608.0,0.02675,ink,traced
132316,115834,196.4139,2106.5,0.91612,ink,traced,2608.0,0.02675,ink,traced
132317,115835,196.4156,2107.0,0.91717,ink,traced,2608.0,0.02675,ink,traced
132318,115836,196.4172,2107.5,0.91822,ink,traced,2608.0,0.02675,ink,traced
132319,115837,196.4188,2107.5,0.91822,ink,traced,2607.5,0.02779,ink,traced
132320,115838,196.4205,2106.5,0.91612,ink,traced,2607.0,0.02884,ink,traced
132321,115839,196.4221,2105.0,0.91297,ink,traced,2606.5,0.02988,ink,traced
132322,115840,196.4238,2101.0,0.90458,ink,traced,2605.0,0.03301,ink,traced
132323,115841,196.4254,2101.0,0.90458,ink,traced,2603.5,0.03615,ink,traced
132324,115842,196.427,2093.5,0.88884,ink,traced,2602.0,0.03928,ink,traced
