y_px,tick,seconds,bass_x,bass_value,bass_flag,bass_source,treble_x,treble_value,treble_flag,treble_source
147200,130718,220.6596,2052.5,0.80466,ink,traced,2170.5,0.94698,ink,traced
147201,130719,220.6612,2054.0,0.80781,ink,traced,2170.5,0.94698,ink,traced
147202,130720,220.6628,2054.0,0.80781,ink,traced,2170.5,0.94698,ink,traced
147203,130721,220.6645,2055.0,0.80991,ink,traced,2170.5,0.94698,ink,traced
147204,130722,220.6661,2056.0,0.81201,ink,traced,2176.0,0.93528,ink,traced
147205,130723,220.6677,2056.5,0.81305,ink,traced,2178.0,0.93102,ink,traced
147206,130724,220.6693,2057.5,0.81515,ink,traced,2181.0,0.92463,ink,traced
147207,130725,220.6709,2058.0,0.8162,ink,traced,2182.0,0.92251,ink,traced
147208,130726,220.6726,2058.5,0.81725,ink,traced,2187.5,0.9108,ink,traced
147209,130727,220.6742,2058.5,0.81725,ink,traced,2194.0,0.89697,ink,traced
147210,130728,220.6758,2058.0,0.8162,ink,traced,2206.0,0.87143,ink,traced
147211,130729,220.6774,2057.5,0.81515,ink,traced,2212.0,0.85866,ink,traced
147212,130730,220.679,2047.0,0.79312,ink,traced,2216.0,0.85014,ink,traced
147213,130731,220.6807,2041.5,0.78158,ink,traced,2217.0,0.84802,ink,traced
147214,130732,220.6823,2038.5,0.77528,ink,traced,2235.0,0.80971,ink,traced
147215,130733,220.6839,2034.0,0.76584,ink,traced,2247.0,0.78417,ink,traced
147216,130734,220.6855,2026.0,0.74905,ink,traced,2262.0,0.75224,ink,traced
147217,130735,220.6871,2024.0,0.74486,ink,traced,2272.0,0.73096,ink,traced
147218,130736,220.6888,2011.5,0.71862,ink,traced,2286.0,0.70117,ink,traced
147219,130737,220.6904,2005.0,0.70499,ink,traced,2295.5,0.68095,ink,traced
147220,130738,220.692,1999.5,0.69344,ink,traced,2305.0,0.66073,ink,traced
147221,130739,220.6936,1992.0,0.67771,ink,traced,2326.0,0.61603,ink,traced
147222,130740,220.6953,1986.5,0.66616,ink,traced,2326.0,0.61603,ink,traced
147223,130741,220.6969,1970.0,0.63154,ink,traced,2326.0,0.61603,ink,traced
147224,130742,220.6985,1968.0,0.62734,ink,traced,2326.0,0.61603,ink,traced
147225,130743,220.7001,1946.5,0.58223,ink,traced,2326.0,0.61603,ink,traced
147226,130744,220.7017,1942.0,0.57278,ink,traced,2324.0,0.62029,ink,traced
147227,130745,220.7034,1941.0,0.57069,ink,traced,2326.5,0.61497,ink,traced
147228,130746,220.705,1943.5,0.57593,ink,traced,2321.5,0.62561,ink,traced
147229,130747,220.7066,1943.5,0.57593,ink,traced,2317.0,0.63519,ink,traced
147230,130748,220.7082,1945.0,0.57908,ink,traced,2316.0,0.63732,ink,traced
147231,130749,220.7098,1946.0,0.58118,ink,traced,2316.0,0.63732,ink,traced
147232,130750,220.7115,1949.5,0.58852,ink,traced,2316.5,0.63625,ink,traced
147233,130751,220.7131,1951.5,0.59272,ink,traced,2317.0,0.63519,ink,traced
147234,130752,220.7147,1952.5,0.59482,ink,traced,2316.0,0.63732,ink,traced
147235,130753,220.7163,1953.5,0.59692,ink,traced,2317.0,0.63519,ink,traced
147236,130754,220.7179,1954.0,0.59797,ink,traced,2318.0,0.63306,ink,traced
147237,130755,220.7196,1953.0,0.59587,ink,traced,2315.5,0.63838,ink,traced
147238,130756,220.7212,1949.0,0.58747,ink,traced,2318.0,0.63306,ink,traced
147239,130757,220.7228,1947.5,0.58433,ink,traced,2318.5,0.632,ink,traced
147240,130758,220.7244,1947.5,0.58433,ink,traced,2318.5,0.632,ink,traced
147241,130759,220.726,1946.0,0.58118,ink,traced,2318.0,0.63306,ink,traced
147242,130760,220.7277,1945.0,0.57908,ink,traced,2319.5,0.62987,ink,traced
147243,130761,220.7293,1945.0,0.57908,ink,traced,2319.5,0.62987,ink,traced
147244,130762,220.7309,1944.0,0.57698,ink,traced,2319.0,0.63093,ink,traced
147245,130763,220.7325,1944.5,0.57803,ink,traced,2319.5,0.62987,ink,traced
147246,130764,220.7342,1945.0,0.57908,ink,traced,2320.0,0.6288,ink,traced
147247,130765,220.7358,1945.5,0.58013,ink,traced,2317.0,0.63519,ink,traced
147248,130766,220.7374,1945.0,0.57908,ink,traced,2321.0,0.62668,ink,traced
147249,130767,220.739,1945.5,0.58013,ink,traced,2320.0,0.6288,ink,traced
147250,130768,220.7406,1945.5,0.58013,ink,traced,2321.0,0.62668,ink,traced
147251,130769,220.7423,1945.5,0.58012,ink,traced,2321.0,0.62668,ink,traced
147252,130770,220.7439,1945.5,0.58012,ink,traced,2321.0,0.62668,ink,traced
147253,130771,220.7455,1946.0,0.58117,ink,traced,2322.0,0.62456,ink,traced
147254,130772,220.7471,1945.5,0.58011,ink,traced,2322.5,0.6235,ink,traced
147255,130773,220.7487,1945.5,0.58011,ink,traced,2322.5,0.6235,ink,traced
147256,130774,220.7504,1944.5,0.57801,ink,traced,2322.5,0.62351,ink,traced
147257,130775,220.752,1944.5,0.578,ink,traced,2321.0,0.6267,ink,traced
147258,130776,220.7536,1944.5,0.578,ink,traced,2322.5,0.62352,ink,traced
147259,130777,220.7552,1944.5,0.57799,ink,traced,2323.0,0.62246,ink,traced
147260,130778,220.7568,1944.5,0.57799,ink,traced,2323.0,0.62246,ink,traced
147261,130779,220.7585,1944.0,0.57694,ink,traced,2322.5,0.62353,ink,traced
147262,130780,220.7601,1944.5,0.57798,ink,traced,2322.5,0.62353,ink,traced
147263,130781,220.7617,1944.0,0.57693,ink,traced,2323.5,0.62141,ink,traced
147264,130782,220.7633,1944.0,0.57692,ink,traced,2323.0,0.62248,ink,traced
147265,130783,220.765,1944.0,0.57692,ink,traced,2322.5,0.62354,ink,traced
147266,130784,220.7666,1944.0,0.57692,ink,traced,2322.5,0.62355,ink,traced
147267,130785,220.7682,1944.5,0.57796,ink,traced,2322.0,0.62462,ink,traced
147268,130786,220.7698,1945.0,0.57901,ink,traced,2322.5,0.62356,ink,traced
147269,130787,220.7714,1945.0,0.579,ink,traced,2322.5,0.62356,ink,traced
147270,130788,220.7731,1945.0,0.579,ink,traced,2319.5,0.62995,ink,traced
147271,130789,220.7747,1945.0,0.579,ink,traced,2323.0,0.6225,ink,traced
147272,130790,220.7763,1945.5,0.58004,ink,traced,2323.0,0.62251,ink,traced
147273,130791,220.7779,1945.0,0.57899,ink,traced,2323.5,0.62145,ink,traced
147274,130792,220.7795,1945.0,0.57898,ink,traced,2323.0,0.62252,ink,traced
147275,130793,220.7812,1945.5,0.58003,ink,traced,2323.0,0.62252,ink,traced
147276,130794,220.7828,1945.0,0.57898,ink,traced,2323.0,0.62252,ink,traced
147277,130795,220.7844,1945.0,0.57897,ink,traced,2322.5,0.62359,ink,traced
147278,130796,220.786,1944.5,0.57792,ink,traced,2322.5,0.6236,ink,traced
147279,130797,220.7876,1945.0,0.57896,ink,traced,2323.0,0.62254,ink,traced
147280,130798,220.7893,1945.0,0.57896,ink,traced,2323.0,0.62254,ink,traced
147281,130799,220.7909,1945.0,0.57896,ink,traced,2323.0,0.62255,ink,traced
147282,130800,220.7925,1945.0,0.57895,ink,traced,2323.0,0.62255,ink,traced
147283,130801,220.7941,1944.0,0.57685,ink,traced,2323.0,0.62255,ink,traced
147284,130802,220.7957,1944.5,0.57789,ink,traced,2321.0,0.62681,ink,traced
147285,130803,220.7974,1944.5,0.57789,ink,traced,2323.0,0.62256,ink,traced
147286,130804,220.799,1944.5,0.57789,ink,traced,2320.5,0.62789,ink,traced
147287,130805,220.8006,1944.5,0.57788,ink,traced,2322.5,0.62363,ink,traced
147288,130806,220.8022,1944.5,0.57788,ink,traced,2322.0,0.6247,ink,traced
147289,130807,220.8039,1945.0,0.57892,ink,traced,2320.0,0.62896,ink,traced
147290,130808,220.8055,1945.0,0.57892,ink,traced,2320.0,0.62897,ink,traced
147291,130809,220.8071,1945.0,0.57892,ink,traced,2322.5,0.62365,ink,traced
147292,130810,220.8087,1945.0,0.57891,ink,traced,2321.0,0.62685,ink,traced
147293,130811,220.8103,1945.0,0.57891,ink,traced,2321.0,0.62685,ink,traced
147294,130812,220.812,1945.0,0.5789,ink,traced,2322.5,0.62366,ink,traced
147295,130813,220.8136,1945.5,0.57995,ink,traced,2323.5,0.62154,ink,traced
147296,130814,220.8152,1944.5,0.57785,ink,traced,2323.0,0.62261,ink,traced
147297,130815,220.8168,1944.5,0.57784,ink,traced,2323.0,0.62261,ink,traced
147298,130816,220.8184,1944.5,0.57784,ink,traced,2323.0,0.62261,ink,traced
147299,130817,220.8201,1945.0,0.57888,ink,traced,2323.0,0.62262,ink,traced
147300,130818,220.8217,1945.0,0.57888,ink,traced,2323.5,0.62156,ink,traced
147301,130819,220.8233,1945.0,0.57888,ink,traced,2323.5,0.62156,ink,traced
147302,130820,220.8249,1944.5,0.57782,ink,traced,2323.0,0.62263,ink,traced
147303,130821,220.8265,1945.0,0.57887,ink,traced,2321.0,0.62689,ink,traced
147304,130822,220.8282,1945.0,0.57886,ink,traced,2321.0,0.62689,ink,traced
147305,130823,220.8298,1944.5,0.57781,ink,traced,2322.5,0.62371,ink,traced
147306,130824,220.8314,1944.5,0.57781,ink,traced,2323.0,0.62265,ink,traced
147307,130825,220.833,1944.5,0.5778,ink,traced,2323.0,0.62265,ink,traced
147308,130826,220.8347,1944.5,0.5778,ink,traced,2322.5,0.62372,ink,traced
147309,130827,220.8363,1945.0,0.57884,ink,traced,2321.0,0.62692,ink,traced
147310,130828,220.8379,1945.0,0.57884,ink,traced,2321.0,0.62692,ink,traced
147311,130829,220.8395,1945.0,0.57884,ink,traced,2322.0,0.6248,ink,traced
147312,130830,220.8411,1945.0,0.57883,ink,traced,2322.5,0.62373,ink,traced
147313,130831,220.8428,1945.0,0.57883,ink,traced,2322.0,0.6248,ink,traced
147314,130832,220.8444,1945.0,0.57882,ink,traced,2322.5,0.62374,ink,traced
147315,130833,220.846,1945.0,0.57882,ink,traced,2323.0,0.62268,ink,traced
147316,130834,220.8476,1945.0,0.57882,ink,traced,2323.0,0.62269,ink,traced
147317,130835,220.8492,1945.0,0.57881,ink,traced,2322.5,0.62376,ink,traced
147318,130836,220.8509,1945.0,0.57881,ink,traced,2323.0,0.6227,ink,traced
147319,130837,220.8525,1945.0,0.5788,ink,traced,2321.0,0.62696,ink,traced
147320,130838,220.8541,1945.0,0.5788,ink,traced,2320.5,0.62802,ink,traced
147321,130839,220.8557,1945.0,0.5788,ink,traced,2320.5,0.62803,ink,traced
147322,130840,220.8573,1945.0,0.57879,ink,traced,2323.5,0.62165,ink,traced
147323,130841,220.859,1945.0,0.57879,ink,traced,2321.5,0.62591,ink,traced
